['Internal_Michael_Acceptor_Ketone_Cyclic_Alpha_Sub', 'Alkene_Internal']	CC(=O)C1=CCC(=C(C)C)C1	150.22	11
['Alkyl_Halide_Tertiary_Br', 'Ketone_Enolizable']	CC(=O)C(C)(C)Br	165.03	7
['Carboxylic acid', 'ThioEster']	CC(=O)SCC(=O)O	134.16	8
['Aldehyde_Enolizable', 'Alcohol']	O=CCO	60.05	4
['Amide_Tertiary', 'Vinyl_Bromide_Iodide']	C=C(Br)CN(C)C(C)=O	192.06	9
['Terminal_Michael_Acceptor_Ketone', 'Ketone_NonEnolizable']	C=CC(=O)C(C)(C)C	112.17	8
['Amine_Primary', 'Aryl_F-Cl_Activated']	Cc1cc(S(=O)(=O)NO)c(N)cc1Cl	236.68	14
['Oxirane_Internal', 'Nitrile']	CCC1(C#N)OC1C	111.14	8
['Aldehyde_sp3_NonEnolizable', 'Alkene_Internal']	CC(C)=CC(C)(C)C=O	126.2	9
['Phenol', 'Nitrile']	N#Cc1ccccc1O	119.12	9
['Alkyl_Halide_Tertiary_Cl', 'Ketone_NonEnolizable']	O=C(c1ccccc1)C1(Cl)CCCCC1	222.71	15
['Alkyl_Halide_Tertiary_Br', 'Amide_Primary']	CC(C)(Br)C(N)=O	166.02	7
['Alkyl_Halide_Prim_ACT_I', 'Amide_Secondary']	CNC(=O)CI	198.99	6
['Alkyl_Halide_Prim_Cl', 'Ester_Enolizable']	CC(=O)OCCCl	122.55	7
['Internal_Michael_Acceptor_Ketone_Cyclic_Alpha_H', 'Hemiacetal']	O=C1C=CC(O)OC1	114.1	8
['Phenol', 'Aryl_Bromide']	Oc1cccc(Br)c1	173.01	8
['Amide_Primary', 'SemiUreas']	NC(=O)CCSC(N)=O	148.19	9
['Amine_Primary', 'Disulfide']	NC1CSSC1	121.23	6
['Imide_SulfonimideH', 'Alkene_Internal']	O=C1C=CC(=O)N1	97.07	7
['Carboxylic acid', 'Allene']	C=C=C(CCCC)C(=O)O	140.18	10
['Hydrazone', 'nH_Heterocycle r5']	O=C1NN=Cc2c[nH]c3cccc1c23	185.19	14
['Hydrazone', 'Ureas']	C/C=N\NC(N)=O	101.11	7
['Carboxylic acid', 'Ester_NonEnolizable']	COC(=O)C(=O)O	104.06	7
['Hydrazine_NH1', 'Amide_Primary']	NC(=O)C(=O)NNc1ccccc1	179.18	13
['Alkyl_Halide_Secondary_Cl', 'Amide_Primary']	CC(Cl)C(N)=O	107.54	6
['Alcohol', 'Aryl_Iodide']	OCc1ccccc1I	234.04	9
['Amine_Primary', 'Allene']	C=C=CCN	69.11	5
['Amine_Secondary', 'Guanidine']	N=C(N)N1CCNCC1	128.18	9
['Carboxylic acid', 'Disulfide']	CSSCC(=O)O	138.21	7
['Ketone_Enolizable', 'ThioEster']	CC(=O)CCSC(C)=O	146.21	9
['Alkyl_Halide_Prim_ACT_Br', 'Vinyl_Bromide_Iodide']	Br/C=C\CBr	199.87	5
['Nitro_Enolizable', 'Nitro']	O=[N+]([O-])Cc1ccccc1[N+](=O)[O-]	182.13	13
['DiEWG_Cmpd_DiCarbonyl_Cyclic', 'Alkene_Internal']	CC(=O)C1CCC(C)=CC1=O	152.19	11
['Carboxylic acid', 'Alkyl_Halide_Secondary_Cl']	CC(Cl)C(=O)O	108.52	6
['ThioEster', 'Alkene_Terminal']	C=CCSC(C)=O	116.18	7
['Ketone_Enolizable', 'nH_Heterocycle r5']	CC(=O)c1cc[nH]c1	109.13	8
['Cyanamide', 'Guanidine']	N#C/N=C(\N)NC#N	109.09	8
['Nitrile _Enolizable', 'Nitro_Enolizable']	CC(CCCC#N)[N+](=O)[O-]	142.16	10
['Aryl_F-Cl_Activated', 'Ester_NonEnolizable']	COC(=O)c1ccccc1Cl	170.59	11
['Internal_Michael_Acceptor_Aldehyde', 'Alkene_Terminal']	C=CC(C)(C)/C=C/C=O	124.18	9
['Aldehyde_Aryl', 'nH_Heterocycle r5']	O=Cc1ccc[nH]1	95.1	7
['Alkyl_Halide_Secondary_Br', 'Acetal_Alkyl']	COC(OC)C(C)Br	183.04	8
['DiEWG_Cmpd_DiCarbonyl_Acyclic', 'Alkene_Internal']	CC(=O)C(C(C)=O)C1C=CCC1	166.22	12
['Enamine', 'Terminal_Michael_Acceptor_Alkene_C#N']	C=C(C#N)N(C)C	96.13	7
['Phenol', 'Imide_SulfonimideH']	O=C1NC(=O)c2c(O)cccc21	163.13	12
['Alkyl_Halide_Prim_ACT_I', 'Internal_Michael_Acceptor_Alkene_Ester_Alpha_H']	CCOC(=O)/C=C/CI	240.04	9
['HydroxylamineN', 'Amide_Tertiary']	NOCC(=O)N1CCCCC1	158.2	11
['Alkyl_Halide_Prim_Cl', 'Amide_Tertiary']	CN(C)C(=O)CCCl	135.59	8
['Amine_Secondary', 'Ureas']	NC(=O)NC1CCNC1	129.16	9
['Amide_Tertiary', 'Aryl_Iodide']	CN(C)C(=O)c1ccccc1I	275.09	12
['Carboxylic acid', 'ThioKetone']	O=C(O)C(=S)Cc1ccccc1	180.23	12
['Hydrazine_NH1', 'nH_Heterocycle r5']	CC(=O)NNc1nc2ccccc2[nH]1	190.21	14
['Carboxylic acid', 'HydroxylamineN']	O=C(O)CNO	91.07	6
['Carboxylic acid', 'ThioAmide']	CC(=S)NCC(=O)O	133.17	8
['Nitrile', 'Ureas']	N#Cc1ccccc1NC(N)=O	161.16	12
['Alkyl_Halide_Secondary_Cl', 'Alkene_Terminal']	C=CC(C)Cl	90.55	5
['Enamine', 'Ketone_NonEnolizable']	CC1(C)CCC(N)=CC1=O	139.2	10
['Alcohol_Allyl', 'Boronic Ester_sp2']	CC1(C)OB(/C=C/CO)OC1(C)C	184.04	13
['Boronic Ester_sp2', 'Alkene_Internal']	C/C=C\B1OC(C)(C)C(C)(C)O1	168.04	12
['Alkyl_Halide_Prim_Br', 'Internal_Michael_Acceptor_Alkene_Ester_Alpha_H']	O=C1C=CC(CBr)O1	177	8
['Alkene_Terminal', 'Silane_sp2_sp_allyl']	C=C[Si](C)(C)C	100.24	6
['Alkene_Internal', 'Silane_sp2_sp_allyl']	C/C=C/[Si](C)(C)C	114.26	7
['Nitrile _Enolizable', 'Boronic Acid_sp2']	N#CCc1ccccc1B(O)O	160.97	12
['Nitrile _Enolizable', 'SilylStannylChloride']	C[Si](C)(Cl)CCCC#N	161.71	9
['Michael_Acceptor_Alkyne_Ester', 'Amide_Secondary']	COC(=O)C#CCNC(C)=O	155.15	11
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_H', 'Boronic Ester_sp2']	COC(=O)/C=C/B1OC(C)(C)C(C)(C)O1	212.05	15
['Phenol', 'Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub']	O=C1OCC/C1=C/c1ccccc1O	190.2	14
['Oxime', 'Aryl_Iodide']	ON=Cc1ccccc1I	247.03	10
['Amine_Primary', 'DiEWG_Cmpd_DiCarbonyl_Cyclic']	NC1C(=O)NC(c2ccccc2)NC1=O	205.22	15
['Oxime', 'nH_Heterocycle r5']	ON=Cc1ccc[nH]1	110.12	8
['DieneAcyclicTerminal', 'DieneAcyclicInternal']	C=C/C=C/C=C/CCC	122.21	9
['Anhydride', 'Alkene_Internal']	O=C1C=CC(=O)O1	98.06	7
['Ketone_Enolizable', 'Aryl_Bromide']	O=C1Cc2cccc(Br)c21	197.03	10
['Enol_Ether_Alkyl', 'ThioAmide']	CCO/C=C/C(=S)Nc1ccccc1	207.3	14
['Amide_Tertiary', 'Sulfonamide_NH']	CN(C)C(=O)CNS(C)(=O)=O	180.23	11
['Alcohol', 'Allene']	C=C=CCO	70.09	5
['Alkene_Internal', 'Alkene_Terminal']	C=CC/C=C\C	82.15	6
['DieneAcyclicInternal', 'Nitro']	CC(C)=C/C=C\c1ccccc1[N+](=O)[O-]	203.24	15
['Aryl_Bromide', 'DieneAcyclicInternal']	CC(C)=C/C=C\c1ccccc1Br	237.14	13
['Alcohol', 'Weinreb_Amide']	CON(C)C(=O)C(C)(C)CO	161.2	11
['Alcohol', 'DiEWG_Cmpd_DiCarbonyl_Acyclic']	CCOC(=O)CC(=O)CC(C)O	174.2	12
['Carboxylic acid', 'Enamine_EWG']	CC(=O)N/C=C\C(=O)O	129.11	9
['Isonitrile', 'Ester_Enolizable']	[C-]#[N+]CC(=O)OC	99.09	7
['Isonitrile', 'Ester_NonEnolizable']	[C-]#[N+]C(C)(C)C(=O)OCC	141.17	10
['Alcohol', 'Alkyl_Halide_Prim_I']	OCCI	171.97	4
['PhosphorylChloride_PX4', 'Alkene_Internal']	O=P1(Cl)CC=CC1	136.52	7
['Nitro', 'Guanidine']	NC(N)=Nc1ccccc1[N+](=O)[O-]	180.17	13
['Phenol', 'Thiourea']	NC(=S)Nc1ccccc1O	168.22	11
['Azide', 'nH_Heterocycle r5']	[N-]=[N+]=Nc1ncn[nH]1	110.08	8
['Alcohol_Allyl', 'Nitrile']	C=CC(O)C#N	83.09	6
['Nitro', 'Nitrile']	CCC(C)(C#N)[N+](=O)[O-]	128.13	9
['Alkyl_Halide_Prim_ACT_I', 'Vinyl_Bromide_Iodide']	C/C(I)=C\CI	307.9	6
['Amine_Primary', 'Ureas']	NCCNC(N)=O	103.12	7
['Enol_Ether_Alkyl', 'Acyl_Halide']	CCO/C=C\C(=O)Cl	134.56	8
['Acetal_Alkyl', 'nH_Heterocycle r5']	COC(OC)c1ncc[nH]1	142.16	10
['Alkyl_Halide_Prim_Br', 'Acetal_Alkyl']	COCOCCBr	169.02	7
['Alcohol', 'Nitrile']	CC(C)(O)C#N	85.11	6
['DieneAcyclicTerminal', 'Alkene_Terminal']	C=C/C=C\CC=C	94.16	7
['Nitrile _Enolizable', 'nH_Heterocycle r5']	N#CCc1ccc[nH]1	106.13	8
['Alkyl_Halide_Prim_I', 'Ester_NonEnolizable']	COC(=O)C(C)(C)CI	242.06	9
['ThioAmide', 'Ester_Enolizable']	CC(=O)OCC(N)=S	133.17	8
['Alcohol', 'Enol_Ether_Alkyl']	C=COCCO	88.11	6
['Amine_Secondary', 'Azide']	[N-]=[N+]=NCC1CCCN1	126.16	9
['Enol_Ether_EWG', 'Alkyl_Halide_Prim_ACT_Br']	C=COC(=O)CBr	164.99	7
['Alkyne_Internal', 'Alkyne_Terminal']	C#CCC#CC	78.11	6
['Isothiocyanate', 'Nitro']	O=[N+]([O-])c1cccc(N=C=S)c1	180.19	12
['Alcohol_Allyl', 'Nitrile _Enolizable']	N#CC/C=C\CO	97.12	7
['Amine_Secondary', 'Silane_sp2_sp_allyl']	CCc1cccc([Si](C)(C)C)c1CNC	221.42	15
['HemiaminalNH0', 'Alkene_Terminal']	C=CCN1C(=O)c2ccccc2C1O	189.21	14
['Aldehyde_Aryl', 'Azide']	[N-]=[N+]=Nc1ccccc1C=O	147.14	11
['Phenol', 'Aminal_Alkyl']	CN1CCOC1c1ccccc1O	179.22	13
['Phenol', 'Hydrazone']	CN(C)/N=C\c1ccccc1O	164.21	12
['Hydrazone', 'Aryl_Bromide']	CC(=O)N/N=C/c1cccc(Br)c1	241.09	13
['Internal_Michael_Acceptor_Alkene_Nitro', 'nH_Heterocycle r5']	O=[N+]([O-])/C=C/c1ccc[nH]1	138.13	10
['Aryl_Iodide', 'Nitro']	O=[N+]([O-])c1ccccc1I	249.01	10
['Internal_Michael_Acceptor_Alkene_Nitro', 'Aryl_Iodide']	O=[N+]([O-])/C=C\c1ccccc1I	275.04	12
['Aryl_Bromide', 'Nitrile']	N#Cc1ccccc1Br	182.02	9
['Enol_Ether_Alkyl', 'Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub']	CO/C=C(\C)C(=O)OC	130.14	9
['Alcohol_Allyl', 'Vinyl_Bromide_Iodide']	C=C(Br)CO	136.98	5
['Alcohol', 'Michael_Acceptor_Alkyne_Ester']	CCOC(=O)C#CCC(C)O	156.18	11
['Alcohol', 'Terminal_Michael_Acceptor_Ketone']	C=CC(=O)CO	86.09	6
['Internal_Michael_Acceptor_Alkene_C#N', 'nH_Heterocycle r5']	N#C/C(=C/c1ccc[nH]1)c1ccccc1	194.24	15
['Carboxylic acid', 'Alkyl_Halide_Prim_Br']	O=C(O)CCBr	152.98	6
['Hydrazine_NH2', 'Alkene_Terminal']	C=CCNN	72.11	5
['Acetal_Alkyl', 'Acyl_Halide']	CC(C)C1OCC(C(=O)Cl)CO1	192.64	12
['Internal_Michael_Acceptor_Ketone_Cyclic_Alpha_Sub', 'DieneCyclic']	O=C1CCC2C=CC=C12	120.15	9
['Thiol ', 'ThionoEster']	COC(=S)CCS	136.24	7
['Alkyl_Halide_Prim_I', 'Acetal_Alkyl']	COCOCCI	216.02	7
['Hydrazone', 'Aryl_F-Cl_Activated']	CN(C)/N=C/c1ccccc1Cl	182.65	12
['Alcohol_Allyl', 'Internal_Michael_Acceptor_Alkene_C#N']	N#C/C=C\CO	83.09	6
['DiEWG_Cmpd_DiCarbonyl_Cyclic', 'Internal_Michael_Acceptor_Ketone_Cyclic_Alpha_Sub']	CC1=CC(=O)CC1=O	110.11	8
['Aldehyde_Enolizable', 'ThioEster']	CC(=O)SCCC=O	132.18	8
['Oxirane_Terminal', 'DieneAcyclicInternal']	CC1=C(/C=C/C2(C)CO2)C(C)(C)CCC1	206.33	15
['Phenol', 'Alkyl_Halide_Prim_ACT_Br']	Oc1ccccc1CBr	187.04	9
['Alkyl_Halide_Prim_Br', 'Ketone_Enolizable']	CC(=O)CCBr	151	6
['Alkyl_Halide_Secondary_Cl', 'Ketone_Enolizable']	CC(=O)C(C)Cl	106.55	6
['Aldehyde_Enolizable', 'Thiol ']	O=CCS	76.12	4
['Nitrile _Enolizable', 'Guanidine']	N#CCC(=O)N=C(N)N	126.12	9
['Phenol', 'Nitroso']	Cc1ccc(O)c(N=O)c1	137.14	10
['Alkyl_Halide_Prim_Cl', 'Guanidine']	N/C(=N\[N+](=O)[O-])NCCCl	166.57	10
['Carboxylic acid', 'Nitroso']	CN(CC(=O)O)N=O	118.09	8
['Amide_Secondary', 'nH_Heterocycle r6']	CNC(=O)c1ccc[nH]c1=O	152.15	11
['Enamine', 'Amide_Secondary']	CC1(C)CC(N)=CC(=O)N1	140.19	10
['DiEWG_Cmpd_DiCarbonyl_Cyclic', 'Ketone_Enolizable']	CC(=O)C1CCCC(=O)C1=O	154.16	11
['Amine_Primary', 'Enamine']	CC1(C)CC(=O)C(N)=C(CN)C1	168.24	12
['Alkyl_Halide_Secondary_I', 'Amide_Secondary']	O=C1CC2CCC(I)C2N1	251.07	10
['Alkyl_Halide_Tertiary_Cl', 'Ester_NonEnolizable']	COC(=O)C(C)(C)Cl	136.58	8
['Aryl_Iodide', 'Thiourea']	NC(=S)Nc1ccccc1I	278.12	11
['Carboxylic acid', 'Enamine']	C=CNCC(=O)O	101.1	7
['Sulfonamide_NH', 'Guanidine']	NC(N)=Nc1ccccc1S(N)(=O)=O	214.25	14
['Hydrazine_NH1', 'Nitrile']	CN(C)NC(C)(C)C#N	127.19	9
['Hydrazine_NH2', 'Ester_Enolizable']	COC(=O)CNN	104.11	7
['Hydrazine_NH1', 'Amide_Secondary']	CNNCCC(=O)NC(C)C	159.23	11
['Carboxylic acid', 'Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub']	COC(=O)C1=CCCCC1(C)C(=O)O	198.22	14
['Internal_Michael_Acceptor_Alkene_C#N', 'Amide_Primary']	N#C/C=C\C(N)=O	96.09	7
['Alkene_Terminal', 'Amidine']	C=CC(=N)N	70.09	5
['DieneAcyclicTerminal', 'SemiUreas']	C=C/C=C/NC(=O)Sc1ccccc1	205.28	14
['Sulfonamide_NH', 'Vinyl_Chloride']	C=C(Cl)CS(N)(=O)=O	155.61	8
['Alkyl_Halide_Prim_ACT_Br', 'Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub']	C/C=C(/CBr)C(=O)OC	193.04	9
['Amide_Secondary', 'Vinyl_Chloride']	O=C1NCCC=C1Cl	131.56	8
['Thiol ', 'Ureas']	NC(=O)NCCS	120.18	7
['Amide_Primary', 'nH_Heterocycle r6']	NC(=O)c1cccc(=O)[nH]1	138.13	10
['Oxime', 'Ketone_Enolizable']	CC(=O)C=NO	87.08	6
['nH_Heterocycle r5', 'Thiourea']	Cc1cc(NC(N)=S)[nH]n1	156.21	10
['Amine_Primary', 'Oxime']	Nc1ccccc1/C=N/O	136.15	10
['Phenol', 'Aldimine']	C/N=C\c1ccccc1O	135.17	10
['Phenol', 'nH_Heterocycle r6']	O=c1cccc(O)[nH]1	111.1	8
['Carboxylic acid', 'Enol_Ether_EWG']	O=C(O)/C=C1\CCC(=O)O1	142.11	10
['Enamine', 'ThioAmide']	C/C(N)=C\C(N)=S	116.19	7
['Enamine', 'Ester_Enolizable']	COC(=O)/C=C(\N)CC(=O)OC	173.17	12
['Vinyl_Chloride', 'Acyl_Halide']	O=C(Cl)/C=C\Cl	124.95	6
['Alkyl_Halide_Prim_ACT_I', 'nH_Heterocycle r5']	ICc1nc2ccccc2[nH]1	258.06	11
['Ketimine', 'Enamine']	CC1=CC(C)=NCCN1	124.19	9
['Thiol ', 'Hydrazine_NH1']	O=C(CS)NNc1ccccc1	182.25	12
['Amine_Primary', 'ThioAmide']	CC(N)C(N)=S	104.18	6
['Aldimine', 'Ester_Enolizable']	CCOC(=O)C1CCC=N1	141.17	10
['Alcohol_Allyl', 'Phenol']	CC(O)/C=C/c1ccccc1O	164.2	12
['ThioAmide', 'Aryl_Bromide']	NC(=S)c1ccccc1Br	216.1	10
['Phenol', 'ThioAmide']	NC(=S)c1cccc(O)c1	153.21	10
['Oxime', 'Amide_Tertiary']	CC(=O)N1CCC(=NO)CC1	156.18	11
['Amine_Primary', 'Isonitrile']	[C-]#[N+]c1cccc(N)c1	118.14	9
['Ester_Enolizable', 'SulfonylChloride']	COC(=O)CS(=O)(=O)Cl	172.59	9
['Nitrile', 'Thiourea']	N#Cc1ccccc1NC(N)=S	177.23	12
['Carboxylic acid', 'Thiol ']	O=C(O)CS	92.12	5
['Amine_Secondary', 'Alkene_Internal']	C1=CCNC1	69.11	5
['Michael_Acceptor_Alkene_diEWG', 'Thiourea']	CCC=C1C(=O)NC(=S)NC1=O	184.22	12
['Alkyl_Halide_Prim_Cl', 'Sulfoxide_Enolizable']	CS(=O)CCCl	126.61	6
['Oxime', 'Amide_Primary']	CC/C(=N\O)C(N)=O	116.12	8
['Enamine', 'Alkene_Internal']	C1=CC/C(=C/N2CCCCC2)CC1	177.29	13
['Enol_Ether_EWG', 'Nitrile']	CC(=O)OC(C#N)=C(C)C	139.15	10
['DiEWG_Cmpd_DiCarbonyl_Cyclic', 'Enamine_EWG']	C=CN1CCC(C(C)=O)C1=O	153.18	11
['Enamine', 'SemiUreas']	N/C=C1\SC(=S)NC1=O	160.22	9
['Enol_Ether_Alkyl', 'SemiUreas']	CCO/C=C1\SC(=O)NC1=S	189.26	11
['Hydrazine_NH2', 'SemiUreas']	COC(=O)NN	90.08	6
['Oxirane_Terminal', 'Amide_Primary']	NC(=O)C1CO1	87.08	6
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_Sub', 'Azide']	CC1C/C(=C/N=[N+]=[N-])C(=O)O1	153.14	11
['Enamine_EWG', 'Nitrile']	CC1=C(C#N)CCC(=O)N1	136.15	10
['Alcohol', 'Nitroso']	CC(O)CN(C)N=O	118.14	8
['Oxirane_Terminal', 'Sulfonamide_Sulfone_Enolizable']	CS(=O)(=O)OCC1CO1	152.17	9
['Amide_Secondary', 'Nitroso']	O=NN1CCC(=O)Nc2ccccc21	191.19	14
['Thiol ', 'Amine_Primary']	NCCS	77.15	4
['Amide_Primary', 'Thiourea']	NC(=O)CNC(N)=S	133.18	8
['Hydrazine_NH2', 'Alkene_Internal']	C/C=C\C(=O)NN	100.12	7
['Alkyl_Halide_Prim_Br', 'Thiourea']	S=C(NCCBr)Nc1ccccc1	259.17	13
['Enamine_EWG', 'Amide_Secondary']	C=C1NC(=O)C(C(C)C)NC1=O	168.2	12
['Ureas', 'Nitroso']	CN(N=O)C(N)=O	103.08	7
['Hydrazine_NH2', 'Amide_Secondary']	CNC(=O)C(=O)NN	117.11	8
['Hydrazone', 'Alkene_Internal']	C/C=C(\C)C=NNC	112.18	8
['Alcohol', 'Sulfoxide_Enolizable']	CS(=O)CCO	108.16	6
['Alcohol_Propargyl', 'Alkene_Internal']	CCS/C=C\C#CC(C)(C)O	170.28	11
['Carboxylic acid', 'Hydrazine_NH1']	CNNCC(=O)O	104.11	7
['ThioKetone', 'Amide_Secondary']	O=C1Nc2ccccc2C1=S	163.2	11
['Amine_Secondary', 'Ketimine']	CC1=NCCNC(C)C1	126.2	9
['Vinyl_Bromide_Iodide', 'Thiourea']	C=C(Br)CNC(N)=S	195.09	8
['Nitrile _Enolizable', 'Alkene_Internal']	C/C=C/CC#N	81.12	6
['Alkyl_Halide_Prim_Cl', 'SemiUreas']	O=C1NC(CCl)C(=O)O1	149.53	9
['Alkyl_Halide_Prim_Br', 'SemiUreas']	O=C1NCC(CBr)S1	196.07	8
['Michael_Acceptor_Alkyne_Ester', 'Alkene_Internal']	COC(=O)C#CC1=CCCCC1	164.2	12
['Enamine', 'Enol_Ether_EWG']	CC1=COC(=O)c2ccccc2N1	175.19	13
['Alkene_Internal', 'Ester_NonEnolizable']	COC(=O)C1(C)C=C(C)CC1	154.21	11
['Thiol ', 'Thiourea']	S=C(NCCS)Nc1ccccc1	212.34	13
['Alcohol_Allyl', 'Internal_Michael_Acceptor_Alkene_Nitro']	O=[N+]([O-])C1=CCCCC1O	143.14	10
['DiEWG_Cmpd_DiCarbonyl_Acyclic', 'Thioacetal_CH']	CC(=O)C(C(C)=O)C1SCCCS1	218.34	13
['Phenol', 'Oxime']	O/N=C\c1ccccc1O	137.14	10
['Guanidine', 'Nitroso']	N=C(N)NN=O	88.07	6
['Ketimine', 'Nitro']	O=[N+]([O-])c1ccccc1C1=NCCC1	190.2	14
['Amine_Primary', 'Ketimine']	Nc1ccccc1C1=NCCC1	160.22	12
['Amide_Secondary', 'Allene']	CC(C)=C=CC(=O)Nc1ccccc1	187.24	14
['Hydrazone', 'Amide_Primary']	NC(=O)C(=O)N/N=C/c1ccccc1	191.19	14
['Michael_Acceptor_Alkyne_C#N', 'Alkene_Internal']	N#CC#CC1=CCCCC1	131.18	10
['Alcohol', 'Terminal_Michael_Acceptor_Alkene_Ester']	C=C(C(=O)OC)C(C)CO	144.17	10
['Thiirane', 'Amide_Secondary']	CC1(C(=O)Nc2ccccc2)CS1	193.27	13
['Thiirane', 'Amide_Primary']	CC1(C(N)=O)CS1	117.17	7
['Amine_Secondary', 'Nitroso']	O=NN1CCNCC1	115.14	8
['ThioAmide', 'Nitrile']	CNC(=S)C#N	100.15	6
['Weinreb_Amide', 'Acetal_Alkyl']	CCOC(OCC)C(=O)N(C)OC	191.23	13
['Amine_Secondary', 'Enamine_EWG']	O=C1CCC2=C(CCNC2)N1	152.2	11
['Terminal_Michael_Acceptor_Alkene_S', 'Sulfoxide_Enolizable']	C=CS(=O)Cc1ccccc1	166.25	11
['Enamine', 'Alkyne_Terminal']	C#CCNC1=CC(=O)CCC1	149.19	11
['Ketimine', 'Amide_Secondary']	CC1=NCCNC1=O	112.13	8
['Alcohol', 'Thioacetal_CH']	OC1CSCSC1	136.24	7
['Thiol ', 'Amidine']	SCCNC1=NCCC1	144.24	9
['Alkyl_Halide_Secondary_Cl', 'Nitroso']	O=NC1CCCC(Cl)C1	147.6	9
['Ketone_Enolizable', 'Hemiacetal']	CC(=O)C1COC(O)C1C	144.17	10
['Ketimine', 'nH_Heterocycle r5']	c1c[nH]c(C2=NCCC2)c1	134.18	10
['Acetal_Alkyl', 'Alkene_Internal']	C1=CCOCOC1	100.12	7
['Carboxylic acid', 'DiEWG_Cmpd_DiCarbonyl_Cyclic']	O=C(O)CC1C(=O)CCCC1=O	170.16	12
['Vinyl_Chloride', 'Anhydride']	O=C1C=C(Cl)C(=O)O1	132.5	8
['Amidine', 'Nitroso']	N=C(N)C1(N=O)CCCCC1	155.2	11
['Oxime', 'Aryl_F-Cl_Activated']	O/N=C\c1ccccc1Cl	155.58	10
['Terminal_Michael_Acceptor_Alkene_Ester', 'Acetal_Acyl']	C=CC(=O)OC1CCCO1	142.15	10
['Imide_SulfonimideH', 'Azirine']	O=C1N=CC2(N=N2)C(=O)N1	138.09	10
['Alkyl_Halide_Prim_Br', 'Guanidine']	N=C(NCCBr)N[N+](=O)[O-]	211.02	10
['Amine_Secondary', 'Enamine']	CC1=CC(C)(C)Nc2ccccc2N1	188.27	14
['DiEWG_Cmpd_DiCarbonyl_Acyclic', 'Nitroso']	COC(=O)C(N=O)C(=O)OC	161.11	11
['Oxirane_Internal', 'Alkyl_Halide_Secondary_Br']	BrC1CC2OC2C1	163.01	7
['Internal_Michael_Acceptor_Aldehyde', 'DieneAcyclicTerminal']	C=C/C=C\C=O	82.1	6
['Thiol ', 'Guanidine']	N=C(N)NCCS	119.19	7
['Enol_Ether_Alkyl', 'Acetal_Alkyl']	CO/C=C/C(OC)OC	132.16	9
['Internal_Michael_Acceptor_Alkene_Ester_Alpha_H', 'DieneAcyclicInternal']	C/C=C\C=C\C(=O)OC	126.15	9
['Thiol ', 'Amine_Secondary']	SC1CCCNC1	117.22	7
['Thiourea', 'Guanidine']	N=C(N)NC(N)=S	118.17	7
['Alkyl_Halide_Prim_ACT_Br', 'Aryl_Bromide']	BrCc1ccccc1Br	249.93	9
['Vinyl_Bromide_Iodide', 'DieneCyclic']	BrC1=CC=CC1	145	6
['Alcohol', 'Enamine']	CC(=O)/C=C(/C)NCCO	143.19	10
['Vinyl_Bromide_Iodide', 'Alkene_Internal']	CC(C)=C1CC=C(Br)CC1	201.11	10
['Ester_Enolizable', 'Vinyl_Bromide_Iodide']	CC(=O)OC/C=C\Br	179.01	8
['Nitrile _Enolizable', 'Oxirane_Internal']	CC1OC1CC#N	97.12	7
['Alkene_Internal', 'Alkyne_Internal']	CC(C)C#C/C=C\C(C)C	136.24	10
['DiEWG_Cmpd_DiCarbonyl_Cyclic', 'Alkyl_Halide_Secondary_I']	CC1(C)CC(=O)C(I)C(=O)C1	266.08	11
['Thiocyanate', 'Alkene_Internal']	CC(C)=CCSC#N	127.21	8
['Internal_Michael_Acceptor_Aldehyde', 'Boronic Acid_sp2']	O=C/C=C/B(O)O	99.88	7
['Enol_Ether_Alkyl', 'Stannane_sp2_sp_allyl']	CCO/C=C/[Sn](C)(C)C	234.91	9
['Alcohol', 'Silane_sp2_sp_allyl']	C[Si](C)(CCCO)c1ccccc1	194.35	13
['Carboxylic acid', 'Silane_sp2_sp_allyl']	C[Si](C)(CCC(=O)O)c1ccccc1	208.33	14
['Internal_Michael_Acceptor_Ketone_Cyclic_Alpha_Sub', 'Silane_sp2_sp_allyl']	C[Si](C)(C)C1=CCCC1=O	154.28	10
['Alcohol_Propargyl', 'Silane_sp2_sp_allyl']	C[Si](C)(C)C#CCO	128.25	8
['Ester_Enolizable', 'SilylStannylChloride']	CC(=O)OCC[Si](C)(C)Cl	180.71	10
['Borate', 'Alkene_Internal']	C/C=C\[B-](F)(F)F	108.88	7
['nH_Heterocycle r5', 'Boronic Ester_sp2']	CC1(C)COB(c2ccn[nH]2)OC1	180.02	13
['Boronic Acid_sp2', 'Aryl_Bromide']	OB(O)c1ccccc1Br	200.83	10
['Nitrile _Enolizable', 'Isocyanate']	N#CCN=C=O	82.06	6
['Amine_Secondary', 'Sulfonamide_NH']	CNCCS(N)(=O)=O	138.19	8
['Alkyl_Halide_Prim_ACT_Br', 'nH_Heterocycle r6']	Cc1c(CBr)[nH]c2ccccc2c1=O	252.11	14
['Alcohol_Allyl', 'Acetal_Alkyl']	COCOC/C(C)=C\CO	146.19	10
